Passenger_Record_ID,Flight_ID,Passenger_Count,Ticket_Class,Ticket_Revenue
8341,8341,71,Business,568000
8342,8342,218,Economy,654000
8343,8343,126,Economy,378000
8344,8344,224,Economy,672000
8345,8345,237,Business,1896000
8346,8346,163,Economy,489000
8347,8347,199,Business,1592000
8348,8348,181,Business,1448000
8349,8349,93,Business,744000
8350,8350,90,Business,720000
8351,8351,215,Business,1720000
8352,8352,194,Economy,582000
8353,8353,66,Economy,198000
8354,8354,222,Business,1776000
8355,8355,95,Business,760000
8356,8356,185,Business,1480000
8357,8357,192,Economy,576000
8358,8358,210,Economy,630000
8359,8359,226,Business,1808000
8360,8360,59,Business,472000
8361,8361,239,Business,1912000
8362,8362,232,Economy,696000
8363,8363,107,Business,856000
8364,8364,150,Business,1200000
8365,8365,240,Business,1920000
8366,8366,188,Economy,564000
8367,8367,84,Business,672000
8368,8368,145,Business,1160000
8369,8369,135,Business,1080000
8370,8370,181,Business,1448000
8371,8371,166,Economy,498000
8372,8372,115,Business,920000
8373,8373,210,Business,1680000
8374,8374,122,Business,976000
8375,8375,212,Economy,636000
8376,8376,87,Business,696000
8377,8377,234,Business,1872000
8378,8378,144,Business,1152000
8379,8379,82,Economy,246000
8380,8380,221,Economy,663000
8381,8381,102,Economy,306000
8382,8382,197,Economy,591000
8383,8383,112,Business,896000
8384,8384,228,Business,1824000
8385,8385,163,Business,1304000
8386,8386,191,Economy,573000
8387,8387,84,Economy,252000
8388,8388,159,Economy,477000
8389,8389,94,Economy,282000
8390,8390,210,Economy,630000
8391,8391,110,Business,880000
8392,8392,142,Economy,426000
8393,8393,121,Business,968000
8394,8394,230,Economy,690000
8395,8395,164,Economy,492000
8396,8396,127,Business,1016000
8397,8397,99,Business,792000
8398,8398,192,Business,1536000
8399,8399,91,Business,728000
8400,8400,163,Economy,489000
8401,8401,69,Economy,207000
8402,8402,141,Economy,423000
8403,8403,117,Economy,351000
8404,8404,184,Economy,552000
8405,8405,115,Economy,345000
8406,8406,122,Economy,366000
8407,8407,200,Business,1600000
8408,8408,85,Economy,255000
8409,8409,189,Business,1512000
8410,8410,200,Business,1600000
8411,8411,188,Business,1504000
8412,8412,178,Economy,534000
8413,8413,88,Business,704000
8414,8414,142,Economy,426000
8415,8415,119,Business,952000
8416,8416,208,Business,1664000
8417,8417,186,Business,1488000
8418,8418,233,Business,1864000
8419,8419,67,Economy,201000
8420,8420,176,Business,1408000
8421,8421,108,Economy,324000
8422,8422,116,Business,928000
8423,8423,158,Business,1264000
8424,8424,180,Economy,540000
8425,8425,79,Business,632000
8426,8426,241,Business,1928000
8427,8427,247,Business,1976000
8428,8428,140,Economy,420000
8429,8429,51,Economy,153000
8430,8430,69,Economy,207000
8431,8431,146,Business,1168000
8432,8432,78,Business,624000
8433,8433,58,Economy,174000
8434,8434,53,Business,424000
8435,8435,89,Economy,267000
8436,8436,232,Economy,696000
8437,8437,190,Business,1520000
8438,8438,183,Economy,549000
8439,8439,122,Business,976000
8440,8440,75,Business,600000
8441,8441,152,Economy,456000
8442,8442,90,Economy,270000
8443,8443,91,Economy,273000
8444,8444,177,Business,1416000
8445,8445,110,Economy,330000
8446,8446,111,Business,888000
8447,8447,245,Economy,735000
8448,8448,70,Economy,210000
8449,8449,208,Economy,624000
8450,8450,92,Economy,276000
8451,8451,198,Business,1584000
8452,8452,156,Business,1248000
8453,8453,206,Economy,618000
8454,8454,232,Economy,696000
8455,8455,107,Economy,321000
8456,8456,201,Economy,603000
8457,8457,94,Economy,282000
8458,8458,129,Economy,387000
8459,8459,186,Economy,558000
8460,8460,243,Economy,729000
8461,8461,179,Economy,537000
8462,8462,214,Economy,642000
8463,8463,176,Business,1408000
8464,8464,214,Economy,642000
8465,8465,246,Economy,738000
8466,8466,95,Economy,285000
8467,8467,55,Economy,165000
8468,8468,97,Business,776000
8469,8469,176,Business,1408000
8470,8470,161,Business,1288000
8471,8471,185,Business,1480000
8472,8472,81,Business,648000
8473,8473,150,Business,1200000
8474,8474,126,Business,1008000
8475,8475,244,Economy,732000
8476,8476,117,Economy,351000
8477,8477,77,Business,616000
8478,8478,217,Economy,651000
8479,8479,193,Economy,579000
8480,8480,106,Business,848000
8481,8481,104,Business,832000
8482,8482,132,Economy,396000
8483,8483,155,Business,1240000
8484,8484,135,Business,1080000
8485,8485,216,Economy,648000
8486,8486,125,Business,1000000
8487,8487,232,Business,1856000
8488,8488,207,Business,1656000
8489,8489,153,Economy,459000
8490,8490,219,Economy,657000
8491,8491,182,Business,1456000
8492,8492,150,Business,1200000
8493,8493,222,Economy,666000
8494,8494,241,Business,1928000
8495,8495,81,Economy,243000
8496,8496,147,Economy,441000
8497,8497,61,Economy,183000
8498,8498,156,Economy,468000
8499,8499,115,Economy,345000
8500,8500,101,Economy,303000
8501,8501,248,Economy,744000
8502,8502,81,Economy,243000
8503,8503,212,Economy,636000
8504,8504,183,Business,1464000
8505,8505,71,Business,568000
8506,8506,224,Economy,672000
8507,8507,190,Business,1520000
8508,8508,72,Business,576000
8509,8509,221,Economy,663000
8510,8510,58,Economy,174000
8511,8511,155,Economy,465000
8512,8512,108,Business,864000
8513,8513,166,Economy,498000
8514,8514,150,Economy,450000
8515,8515,79,Business,632000
8516,8516,133,Business,1064000
8517,8517,93,Business,744000
8518,8518,226,Economy,678000
8519,8519,65,Business,520000
8520,8520,170,Economy,510000
8521,8521,123,Business,984000
8522,8522,133,Business,1064000
8523,8523,230,Business,1840000
8524,8524,179,Business,1432000
8525,8525,116,Economy,348000
8526,8526,91,Business,728000
8527,8527,241,Economy,723000
8528,8528,185,Economy,555000
8529,8529,122,Economy,366000
8530,8530,141,Economy,423000
8531,8531,198,Economy,594000
8532,8532,164,Economy,492000
8533,8533,146,Business,1168000
8534,8534,237,Economy,711000
8535,8535,83,Business,664000
8536,8536,181,Business,1448000
8537,8537,166,Economy,498000
8538,8538,111,Business,888000
8539,8539,145,Economy,435000
8540,8540,125,Business,1000000
8541,8541,51,Economy,153000
8542,8542,176,Economy,528000
8543,8543,227,Business,1816000
8544,8544,161,Economy,483000
8545,8545,166,Economy,498000
8546,8546,75,Business,600000
8547,8547,134,Economy,402000
8548,8548,157,Business,1256000
8549,8549,214,Economy,642000
8550,8550,104,Business,832000
8551,8551,149,Economy,447000
8552,8552,67,Business,536000
8553,8553,73,Economy,219000
8554,8554,79,Economy,237000
8555,8555,66,Economy,198000
8556,8556,91,Business,728000
8557,8557,130,Economy,390000
8558,8558,157,Economy,471000
8559,8559,189,Business,1512000
8560,8560,76,Business,608000
8561,8561,232,Economy,696000
8562,8562,53,Business,424000
8563,8563,212,Economy,636000
8564,8564,242,Business,1936000
8565,8565,125,Business,1000000
8566,8566,206,Business,1648000
8567,8567,121,Economy,363000
8568,8568,249,Economy,747000
8569,8569,125,Economy,375000
8570,8570,213,Economy,639000
8571,8571,83,Business,664000
8572,8572,85,Economy,255000
8573,8573,232,Economy,696000
8574,8574,53,Economy,159000
8575,8575,60,Business,480000
8576,8576,108,Business,864000
8577,8577,52,Economy,156000
8578,8578,61,Business,488000
8579,8579,162,Business,1296000
8580,8580,122,Business,976000
8581,8581,198,Business,1584000
8582,8582,199,Business,1592000
8583,8583,195,Economy,585000
8584,8584,55,Business,440000
8585,8585,138,Business,1104000
8586,8586,163,Business,1304000
8587,8587,158,Economy,474000
8588,8588,128,Business,1024000
8589,8589,114,Business,912000
8590,8590,104,Business,832000
8591,8591,217,Business,1736000
8592,8592,131,Economy,393000
8593,8593,101,Economy,303000
8594,8594,169,Economy,507000
8595,8595,93,Economy,279000
8596,8596,144,Business,1152000
8597,8597,111,Economy,333000
8598,8598,133,Economy,399000
8599,8599,146,Economy,438000
8600,8600,123,Business,984000
8601,8601,206,Economy,618000
8602,8602,196,Business,1568000
8603,8603,205,Business,1640000
8604,8604,171,Business,1368000
8605,8605,172,Economy,516000
8606,8606,196,Economy,588000
8607,8607,80,Economy,240000
8608,8608,231,Economy,693000
8609,8609,148,Business,1184000
8610,8610,239,Economy,717000
8611,8611,191,Economy,573000
8612,8612,99,Economy,297000
8613,8613,108,Business,864000
8614,8614,247,Business,1976000
8615,8615,235,Business,1880000
8616,8616,58,Business,464000
8617,8617,106,Economy,318000
8618,8618,218,Business,1744000
8619,8619,76,Business,608000
8620,8620,107,Economy,321000
8621,8621,130,Economy,390000
8622,8622,117,Economy,351000
8623,8623,235,Business,1880000
8624,8624,73,Business,584000
8625,8625,129,Economy,387000
8626,8626,111,Business,888000
8627,8627,130,Economy,390000
8628,8628,244,Economy,732000
8629,8629,150,Business,1200000
8630,8630,166,Economy,498000
8631,8631,52,Economy,156000
8632,8632,100,Business,800000
8633,8633,154,Business,1232000
8634,8634,148,Business,1184000
8635,8635,116,Business,928000
8636,8636,129,Economy,387000
8637,8637,234,Business,1872000
8638,8638,197,Business,1576000
8639,8639,94,Economy,282000
8640,8640,183,Economy,549000
8641,8641,210,Economy,630000
8642,8642,220,Economy,660000
8643,8643,227,Business,1816000
8644,8644,204,Business,1632000
8645,8645,79,Business,632000
8646,8646,148,Economy,444000
8647,8647,195,Economy,585000
8648,8648,207,Economy,621000
8649,8649,192,Economy,576000
8650,8650,145,Economy,435000
8651,8651,148,Business,1184000
8652,8652,239,Business,1912000
8653,8653,70,Economy,210000
8654,8654,189,Economy,567000
8655,8655,226,Business,1808000
8656,8656,50,Business,400000
8657,8657,232,Business,1856000
8658,8658,74,Economy,222000
8659,8659,224,Economy,672000
8660,8660,88,Economy,264000
8661,8661,76,Business,608000
8662,8662,142,Business,1136000
8663,8663,99,Business,792000
8664,8664,232,Economy,696000
8665,8665,205,Business,1640000
8666,8666,106,Economy,318000
8667,8667,131,Economy,393000
8668,8668,65,Economy,195000
8669,8669,233,Economy,699000
8670,8670,84,Business,672000
8671,8671,205,Economy,615000
8672,8672,95,Business,760000
8673,8673,116,Economy,348000
8674,8674,65,Business,520000
8675,8675,128,Business,1024000
8676,8676,123,Economy,369000
8677,8677,166,Economy,498000
8678,8678,98,Economy,294000
8679,8679,245,Business,1960000
8680,8680,199,Business,1592000
8681,8681,67,Economy,201000
8682,8682,71,Economy,213000
8683,8683,155,Business,1240000
8684,8684,168,Economy,504000
8685,8685,65,Economy,195000
8686,8686,233,Economy,699000
8687,8687,52,Economy,156000
8688,8688,172,Business,1376000
8689,8689,230,Business,1840000
8690,8690,84,Economy,252000
8691,8691,154,Economy,462000
8692,8692,152,Business,1216000
8693,8693,198,Economy,594000
8694,8694,242,Economy,726000
8695,8695,106,Business,848000
8696,8696,96,Business,768000
8697,8697,211,Business,1688000
8698,8698,97,Business,776000
8699,8699,216,Business,1728000
8700,8700,136,Business,1088000
8701,8701,169,Business,1352000
8702,8702,207,Economy,621000
8703,8703,227,Economy,681000
8704,8704,146,Business,1168000
8705,8705,193,Economy,579000
8706,8706,143,Business,1144000
8707,8707,52,Business,416000
8708,8708,110,Business,880000
8709,8709,51,Economy,153000
8710,8710,75,Business,600000
8711,8711,67,Business,536000
8712,8712,115,Economy,345000
8713,8713,89,Business,712000
8714,8714,180,Economy,540000
8715,8715,66,Economy,198000
8716,8716,201,Business,1608000
8717,8717,51,Business,408000
8718,8718,119,Economy,357000
8719,8719,217,Business,1736000
8720,8720,203,Business,1624000
8721,8721,234,Business,1872000
8722,8722,98,Economy,294000
8723,8723,106,Business,848000
8724,8724,105,Business,840000
8725,8725,247,Business,1976000
8726,8726,125,Economy,375000
8727,8727,70,Business,560000
8728,8728,65,Economy,195000
8729,8729,55,Economy,165000
8730,8730,83,Economy,249000
8731,8731,108,Economy,324000
8732,8732,116,Economy,348000
8733,8733,90,Economy,270000
8734,8734,196,Economy,588000
8735,8735,206,Economy,618000
8736,8736,81,Economy,243000
8737,8737,59,Business,472000
8738,8738,241,Economy,723000
8739,8739,168,Economy,504000
8740,8740,142,Business,1136000
8741,8741,126,Business,1008000
8742,8742,69,Economy,207000
8743,8743,205,Business,1640000
8744,8744,76,Business,608000
8745,8745,202,Economy,606000
8746,8746,173,Economy,519000
8747,8747,78,Economy,234000
8748,8748,165,Economy,495000
8749,8749,192,Economy,576000
8750,8750,222,Economy,666000
8751,8751,94,Economy,282000
8752,8752,79,Economy,237000
8753,8753,87,Economy,261000
8754,8754,237,Business,1896000
8755,8755,81,Business,648000
8756,8756,99,Business,792000
8757,8757,120,Business,960000
8758,8758,212,Business,1696000
8759,8759,125,Economy,375000
8760,8760,136,Economy,408000
8761,8761,54,Economy,162000
8762,8762,156,Economy,468000
8763,8763,168,Business,1344000
8764,8764,80,Economy,240000
8765,8765,146,Economy,438000
8766,8766,230,Business,1840000
8767,8767,50,Economy,150000
8768,8768,135,Business,1080000
8769,8769,246,Economy,738000
8770,8770,245,Business,1960000
8771,8771,114,Business,912000
8772,8772,192,Economy,576000
8773,8773,152,Economy,456000
8774,8774,229,Economy,687000
8775,8775,215,Economy,645000
8776,8776,73,Economy,219000
8777,8777,200,Business,1600000
8778,8778,96,Business,768000
8779,8779,184,Business,1472000
8780,8780,208,Business,1664000
8781,8781,56,Economy,168000
8782,8782,53,Business,424000
8783,8783,231,Economy,693000
8784,8784,153,Business,1224000
8785,8785,101,Economy,303000
8786,8786,131,Economy,393000
8787,8787,129,Economy,387000
8788,8788,97,Economy,291000
8789,8789,144,Business,1152000
8790,8790,115,Business,920000
8791,8791,159,Business,1272000
8792,8792,174,Business,1392000
8793,8793,231,Business,1848000
8794,8794,176,Business,1408000
8795,8795,231,Economy,693000
8796,8796,149,Business,1192000
8797,8797,222,Economy,666000
8798,8798,89,Economy,267000
8799,8799,84,Economy,252000
8800,8800,73,Business,584000
8801,8801,212,Economy,636000
8802,8802,143,Business,1144000
8803,8803,214,Business,1712000
8804,8804,158,Business,1264000
8805,8805,211,Economy,633000
8806,8806,152,Economy,456000
8807,8807,201,Business,1608000
8808,8808,142,Business,1136000
8809,8809,53,Economy,159000
8810,8810,154,Business,1232000
8811,8811,227,Business,1816000
8812,8812,127,Economy,381000
8813,8813,201,Business,1608000
8814,8814,151,Business,1208000
8815,8815,165,Business,1320000
8816,8816,147,Business,1176000
8817,8817,85,Business,680000
8818,8818,128,Business,1024000
8819,8819,84,Business,672000
8820,8820,78,Economy,234000
8821,8821,85,Economy,255000
8822,8822,117,Business,936000
8823,8823,188,Economy,564000
8824,8824,104,Business,832000
8825,8825,98,Business,784000
8826,8826,106,Economy,318000
8827,8827,148,Economy,444000
8828,8828,136,Business,1088000
8829,8829,104,Economy,312000
8830,8830,105,Economy,315000
8831,8831,123,Economy,369000
8832,8832,53,Business,424000
8833,8833,158,Business,1264000
8834,8834,202,Economy,606000
8835,8835,179,Business,1432000
8836,8836,196,Business,1568000
8837,8837,137,Economy,411000
8838,8838,185,Business,1480000
8839,8839,113,Economy,339000
8840,8840,183,Economy,549000
8841,8841,133,Economy,399000
8842,8842,63,Business,504000
8843,8843,153,Business,1224000
8844,8844,247,Business,1976000
8845,8845,154,Business,1232000
8846,8846,175,Business,1400000
8847,8847,120,Economy,360000
8848,8848,234,Economy,702000
8849,8849,158,Business,1264000
8850,8850,79,Business,632000
8851,8851,57,Business,456000
8852,8852,191,Economy,573000
8853,8853,97,Business,776000
8854,8854,77,Business,616000
8855,8855,183,Business,1464000
8856,8856,207,Business,1656000
8857,8857,181,Economy,543000
8858,8858,149,Business,1192000
8859,8859,116,Business,928000
8860,8860,187,Business,1496000
8861,8861,151,Economy,453000
8862,8862,76,Business,608000
8863,8863,222,Economy,666000
8864,8864,124,Business,992000
8865,8865,149,Business,1192000
8866,8866,84,Business,672000
8867,8867,62,Business,496000
8868,8868,169,Business,1352000
8869,8869,104,Economy,312000
8870,8870,92,Business,736000
8871,8871,122,Economy,366000
8872,8872,117,Business,936000
8873,8873,92,Business,736000
8874,8874,89,Business,712000
8875,8875,163,Business,1304000
8876,8876,208,Business,1664000
8877,8877,52,Business,416000
8878,8878,170,Economy,510000
8879,8879,194,Business,1552000
8880,8880,129,Business,1032000
8881,8881,88,Economy,264000
8882,8882,243,Business,1944000
8883,8883,246,Business,1968000
8884,8884,146,Business,1168000
8885,8885,126,Economy,378000
8886,8886,125,Economy,375000
8887,8887,196,Business,1568000
8888,8888,71,Business,568000
8889,8889,57,Business,456000
8890,8890,157,Business,1256000
8891,8891,245,Economy,735000
8892,8892,248,Business,1984000
8893,8893,177,Economy,531000
8894,8894,67,Economy,201000
8895,8895,183,Economy,549000
8896,8896,53,Economy,159000
8897,8897,166,Economy,498000
8898,8898,218,Business,1744000
8899,8899,228,Business,1824000
8900,8900,61,Business,488000
8901,8901,161,Business,1288000
8902,8902,86,Economy,258000
8903,8903,51,Business,408000
8904,8904,52,Business,416000
8905,8905,222,Business,1776000
8906,8906,134,Economy,402000
8907,8907,88,Business,704000
8908,8908,126,Business,1008000
8909,8909,161,Business,1288000
8910,8910,231,Economy,693000
8911,8911,67,Economy,201000
8912,8912,62,Business,496000
8913,8913,63,Business,504000
8914,8914,90,Business,720000
8915,8915,89,Economy,267000
8916,8916,138,Business,1104000
8917,8917,150,Economy,450000
8918,8918,248,Business,1984000
8919,8919,97,Economy,291000
8920,8920,59,Business,472000
8921,8921,170,Economy,510000
